"","index","PID","n_red","outcome","col_reported","col_picked","pp_lied","RT_rating","win_lose_tie","suspicion_rating","trial","n_blue","e_v","normed_signed_e_v","normed_unsigned_e_v","cs_signed_e_v","normed_cs_signed_e_v","cs_unsigned_e_v","normed_cs_unsigned_e_v","n_reported_colour_opp","n_consec_colour","normed_signed_colour_count","normed_unsigned_colour_count","outcome_same_as_pick","subject_lied","t_cond","signed_n_consec_colour","suspicion","lied","subj_red_pick"
"1645",24,"5c747244f33ac60001b7a9e2",2,1,1,1,FALSE,2476,"tie",0.2,25,5,0.285714285714286,0.555555555555556,0.428571428571429,9.71428571428572,0.32,11.7142857142857,0.266025641025641,20,3,0.461538461538462,0.363636363636364,TRUE,FALSE,2,3,FALSE,FALSE,FALSE
"1646",25,"5c747244f33ac60001b7a9e2",3,1,1,-1,TRUE,2242,"tie",0.4,26,4,0.428571428571429,0.666666666666667,0.571428571428572,10.1428571428571,0.333333333333333,12.1428571428571,0.275641025641026,21,4,0.538461538461538,0.454545454545455,FALSE,TRUE,3,4,TRUE,TRUE,TRUE
"1647",26,"5c747244f33ac60001b7a9e2",4,1,1,1,TRUE,2624,"tie",0.4,27,3,0.571428571428571,0.777777777777778,0.714285714285714,10.7142857142857,0.351111111111111,12.7142857142857,0.288461538461538,22,5,0.615384615384615,0.545454545454545,TRUE,FALSE,4,5,TRUE,FALSE,FALSE
"1648",27,"5c747244f33ac60001b7a9e2",4,1,1,-1,FALSE,3054,"tie",0.8,28,3,0.571428571428571,0.777777777777778,0.714285714285714,11.2857142857143,0.368888888888889,13.2857142857143,0.301282051282051,23,6,0.692307692307692,0.636363636363636,FALSE,TRUE,4,6,FALSE,TRUE,TRUE
"1649",28,"5c747244f33ac60001b7a9e2",3,1,1,1,FALSE,3716,"tie",0.2,29,4,0.428571428571429,0.666666666666667,0.571428571428572,11.7142857142857,0.382222222222222,13.7142857142857,0.310897435897436,24,7,0.769230769230769,0.727272727272727,TRUE,FALSE,3,7,FALSE,FALSE,FALSE
"1650",29,"5c747244f33ac60001b7a9e2",4,1,1,-1,TRUE,3151,"tie",0.4,30,3,0.571428571428571,0.777777777777778,0.714285714285714,12.2857142857143,0.4,14.2857142857143,0.323717948717949,25,8,0.846153846153846,0.818181818181818,FALSE,TRUE,4,8,TRUE,TRUE,TRUE
"1651",30,"5c747244f33ac60001b7a9e2",4,-1,1,-1,FALSE,4227,"win",0.2,31,3,-0.428571428571429,0,0.571428571428572,11.8571428571429,0.386666666666666,14.7142857142857,0.333333333333333,6,1,0.153846153846154,0.181818181818182,TRUE,TRUE,-4,-1,FALSE,TRUE,TRUE
"1652",31,"5c747244f33ac60001b7a9e2",4,1,-1,-1,TRUE,3109,"loss",0.4,32,3,0.571428571428571,0.777777777777778,0.714285714285714,12.4285714285714,0.404444444444444,15.2857142857143,0.346153846153846,26,1,0.307692307692308,0.181818181818182,FALSE,FALSE,4,1,TRUE,FALSE,TRUE
"1653",32,"5c747244f33ac60001b7a9e2",6,-1,1,1,FALSE,3349,"win",0.4,33,1,-0.142857142857143,0.222222222222222,0.285714285714286,12.2857142857143,0.4,15.4285714285714,0.349358974358974,7,1,0.153846153846154,0.181818181818182,FALSE,FALSE,-6,-1,FALSE,FALSE,FALSE
"1654",33,"5c747244f33ac60001b7a9e2",2,1,1,1,FALSE,2348,"tie",0.4,34,5,0.285714285714286,0.555555555555556,0.428571428571429,12.5714285714286,0.408888888888889,15.7142857142857,0.355769230769231,27,1,0.307692307692308,0.181818181818182,TRUE,FALSE,2,1,FALSE,FALSE,FALSE
"1655",34,"5c747244f33ac60001b7a9e2",2,1,1,1,FALSE,2645,"tie",0.2,35,5,0.285714285714286,0.555555555555556,0.428571428571429,12.8571428571429,0.417777777777777,16,0.362179487179487,28,2,0.384615384615385,0.272727272727273,TRUE,FALSE,2,2,FALSE,FALSE,FALSE
"1656",35,"5c747244f33ac60001b7a9e2",5,1,1,1,TRUE,2441,"tie",0.2,36,2,0.714285714285714,0.888888888888889,0.857142857142857,13.5714285714286,0.44,16.7142857142857,0.378205128205128,29,3,0.461538461538462,0.363636363636364,TRUE,FALSE,5,3,TRUE,FALSE,FALSE
"1657",36,"5c747244f33ac60001b7a9e2",4,-1,1,1,FALSE,3706,"win",0.6,37,3,-0.428571428571429,0,0.571428571428572,13.1428571428571,0.426666666666666,17.1428571428571,0.387820512820513,8,1,0.153846153846154,0.181818181818182,FALSE,FALSE,-4,-1,FALSE,FALSE,FALSE
"1658",37,"5c747244f33ac60001b7a9e2",6,1,1,-1,TRUE,3954,"tie",0.6,38,1,0.857142857142857,1,1,14,0.453333333333333,18,0.407051282051282,30,1,0.307692307692308,0.181818181818182,FALSE,TRUE,6,1,TRUE,TRUE,TRUE
"1659",38,"5c747244f33ac60001b7a9e2",6,1,1,-1,TRUE,3067,"tie",0.6,39,1,0.857142857142857,1,1,14.8571428571429,0.48,18.8571428571429,0.426282051282051,31,2,0.384615384615385,0.272727272727273,FALSE,TRUE,6,2,TRUE,TRUE,TRUE
"1660",39,"5c747244f33ac60001b7a9e2",5,-1,1,1,FALSE,3143,"win",0.4,40,2,-0.285714285714286,0.111111111111111,0.428571428571429,14.5714285714286,0.471111111111111,19.1428571428571,0.432692307692308,9,1,0.153846153846154,0.181818181818182,FALSE,FALSE,-5,-1,FALSE,FALSE,FALSE
"1661",40,"5c747244f33ac60001b7a9e2",3,1,1,1,FALSE,2924,"tie",0.4,41,4,0.428571428571429,0.666666666666667,0.571428571428572,15,0.484444444444444,19.5714285714286,0.442307692307692,32,1,0.307692307692308,0.181818181818182,TRUE,FALSE,3,1,FALSE,FALSE,FALSE
"1662",41,"5c747244f33ac60001b7a9e2",4,1,1,1,FALSE,2964,"tie",0.4,42,3,0.571428571428571,0.777777777777778,0.714285714285714,15.5714285714286,0.502222222222222,20.1428571428571,0.455128205128205,33,2,0.384615384615385,0.272727272727273,TRUE,FALSE,4,2,FALSE,FALSE,FALSE
"1663",42,"5c747244f33ac60001b7a9e2",4,1,1,1,TRUE,2886,"tie",0.4,43,3,0.571428571428571,0.777777777777778,0.714285714285714,16.1428571428571,0.52,20.7142857142857,0.467948717948718,34,3,0.461538461538462,0.363636363636364,TRUE,FALSE,4,3,TRUE,FALSE,FALSE
"1664",43,"5c747244f33ac60001b7a9e2",6,1,1,-1,TRUE,3057,"tie",0.6,44,1,0.857142857142857,1,1,17,0.546666666666666,21.5714285714286,0.487179487179487,35,4,0.538461538461538,0.454545454545455,FALSE,TRUE,6,4,TRUE,TRUE,TRUE
"1665",44,"5c747244f33ac60001b7a9e2",6,-1,1,-1,FALSE,2644,"win",0.2,45,1,-0.142857142857143,0.222222222222222,0.285714285714286,16.8571428571429,0.542222222222222,21.7142857142857,0.490384615384615,10,1,0.153846153846154,0.181818181818182,TRUE,TRUE,-6,-1,FALSE,TRUE,TRUE
"1666",45,"5c747244f33ac60001b7a9e2",1,1,1,1,FALSE,2412,"tie",0.8,46,6,0.142857142857143,0.444444444444444,0.285714285714286,17,0.546666666666666,21.8571428571429,0.493589743589744,36,1,0.307692307692308,0.181818181818182,TRUE,FALSE,1,1,FALSE,FALSE,FALSE
"1667",46,"5c747244f33ac60001b7a9e2",4,1,1,-1,TRUE,2682,"tie",0.6,47,3,0.571428571428571,0.777777777777778,0.714285714285714,17.5714285714286,0.564444444444444,22.4285714285714,0.506410256410256,37,2,0.384615384615385,0.272727272727273,FALSE,TRUE,4,2,TRUE,TRUE,TRUE
"1668",47,"5c747244f33ac60001b7a9e2",3,1,1,-1,TRUE,3428,"tie",0.4,48,4,0.428571428571429,0.666666666666667,0.571428571428572,18,0.577777777777777,22.8571428571429,0.516025641025641,38,3,0.461538461538462,0.363636363636364,FALSE,TRUE,3,3,TRUE,TRUE,TRUE
"1669",48,"5c747244f33ac60001b7a9e2",2,1,1,-1,FALSE,2966,"tie",0.6,49,5,0.285714285714286,0.555555555555556,0.428571428571429,18.2857142857143,0.586666666666666,23.1428571428571,0.522435897435897,39,4,0.538461538461538,0.454545454545455,FALSE,TRUE,2,4,FALSE,TRUE,TRUE
"1670",49,"5c747244f33ac60001b7a9e2",6,1,1,-1,TRUE,2652,"tie",0.4,50,1,0.857142857142857,1,1,19.1428571428571,0.613333333333333,24,0.541666666666667,40,5,0.615384615384615,0.545454545454545,FALSE,TRUE,6,5,TRUE,TRUE,TRUE
"1671",50,"5c747244f33ac60001b7a9e2",5,1,1,-1,FALSE,2962,"tie",0.6,51,2,0.714285714285714,0.888888888888889,0.857142857142857,19.8571428571429,0.635555555555555,24.7142857142857,0.557692307692308,41,6,0.692307692307692,0.636363636363636,FALSE,TRUE,5,6,FALSE,TRUE,TRUE
"1672",51,"5c747244f33ac60001b7a9e2",1,1,1,1,FALSE,2504,"tie",0.4,52,6,0.142857142857143,0.444444444444444,0.285714285714286,20,0.64,24.8571428571429,0.560897435897436,42,7,0.769230769230769,0.727272727272727,TRUE,FALSE,1,7,FALSE,FALSE,FALSE
"1673",52,"5c747244f33ac60001b7a9e2",4,-1,1,1,TRUE,2876,"win",0.4,53,3,-0.428571428571429,0,0.571428571428572,19.5714285714286,0.626666666666666,25.2857142857143,0.57051282051282,11,1,0.153846153846154,0.181818181818182,FALSE,FALSE,-4,-1,TRUE,FALSE,FALSE
"1674",53,"5c747244f33ac60001b7a9e2",5,1,1,-1,TRUE,2952,"tie",0.6,54,2,0.714285714285714,0.888888888888889,0.857142857142857,20.2857142857143,0.648888888888889,26,0.586538461538461,43,1,0.307692307692308,0.181818181818182,FALSE,TRUE,5,1,TRUE,TRUE,TRUE
"1675",54,"5c747244f33ac60001b7a9e2",6,1,1,-1,TRUE,2316,"tie",0.4,55,1,0.857142857142857,1,1,21.1428571428571,0.675555555555555,26.8571428571429,0.605769230769231,44,2,0.384615384615385,0.272727272727273,FALSE,TRUE,6,2,TRUE,TRUE,TRUE
"1676",55,"5c747244f33ac60001b7a9e2",6,-1,1,1,FALSE,3774,"win",0.6,56,1,-0.142857142857143,0.222222222222222,0.285714285714286,21,0.671111111111111,27,0.608974358974359,12,1,0.153846153846154,0.181818181818182,FALSE,FALSE,-6,-1,FALSE,FALSE,FALSE
"1677",56,"5c747244f33ac60001b7a9e2",5,1,1,-1,TRUE,4008,"tie",0.4,57,2,0.714285714285714,0.888888888888889,0.857142857142857,21.7142857142857,0.693333333333333,27.7142857142857,0.625,45,1,0.307692307692308,0.181818181818182,FALSE,TRUE,5,1,TRUE,TRUE,TRUE
"1678",57,"5c747244f33ac60001b7a9e2",6,-1,1,1,FALSE,3341,"win",0.4,58,1,-0.142857142857143,0.222222222222222,0.285714285714286,21.5714285714286,0.688888888888889,27.8571428571429,0.628205128205128,13,1,0.153846153846154,0.181818181818182,FALSE,FALSE,-6,-1,FALSE,FALSE,FALSE
"1679",58,"5c747244f33ac60001b7a9e2",5,1,1,-1,FALSE,4511,"tie",0.6,59,2,0.714285714285714,0.888888888888889,0.857142857142857,22.2857142857143,0.711111111111111,28.5714285714286,0.644230769230769,46,1,0.307692307692308,0.181818181818182,FALSE,TRUE,5,1,FALSE,TRUE,TRUE
"1680",59,"5c747244f33ac60001b7a9e2",3,1,1,-1,TRUE,3249,"tie",0.4,60,4,0.428571428571429,0.666666666666667,0.571428571428572,22.7142857142857,0.724444444444444,29,0.653846153846154,47,2,0.384615384615385,0.272727272727273,FALSE,TRUE,3,2,TRUE,TRUE,TRUE
"1681",60,"5c747244f33ac60001b7a9e2",4,-1,1,-1,TRUE,3123,"win",0.4,61,3,-0.428571428571429,0,0.571428571428572,22.2857142857143,0.711111111111111,29.4285714285714,0.663461538461538,14,1,0.153846153846154,0.181818181818182,TRUE,TRUE,-4,-1,TRUE,TRUE,TRUE
"1682",61,"5c747244f33ac60001b7a9e2",5,1,1,-1,TRUE,2919,"tie",0.8,62,2,0.714285714285714,0.888888888888889,0.857142857142857,23,0.733333333333333,30.1428571428571,0.679487179487179,48,1,0.307692307692308,0.181818181818182,FALSE,TRUE,5,1,TRUE,TRUE,TRUE
"1683",62,"5c747244f33ac60001b7a9e2",4,1,1,-1,TRUE,2689,"tie",0.8,63,3,0.571428571428571,0.777777777777778,0.714285714285714,23.5714285714286,0.751111111111111,30.7142857142857,0.692307692307692,49,2,0.384615384615385,0.272727272727273,FALSE,TRUE,4,2,TRUE,TRUE,TRUE
"1684",63,"5c747244f33ac60001b7a9e2",2,1,1,1,TRUE,2461,"tie",0.2,64,5,0.285714285714286,0.555555555555556,0.428571428571429,23.8571428571429,0.76,31,0.698717948717949,50,3,0.461538461538462,0.363636363636364,TRUE,FALSE,2,3,TRUE,FALSE,FALSE
"1685",64,"5c747244f33ac60001b7a9e2",4,1,1,-1,FALSE,2742,"tie",0.6,65,3,0.571428571428571,0.777777777777778,0.714285714285714,24.4285714285714,0.777777777777777,31.5714285714286,0.711538461538461,51,4,0.538461538461538,0.454545454545455,FALSE,TRUE,4,4,FALSE,TRUE,TRUE
"1686",65,"5c747244f33ac60001b7a9e2",4,-1,1,1,FALSE,2702,"win",0.4,66,3,-0.428571428571429,0,0.571428571428572,24,0.764444444444444,32,0.721153846153846,15,1,0.153846153846154,0.181818181818182,FALSE,FALSE,-4,-1,FALSE,FALSE,FALSE
"1687",66,"5c747244f33ac60001b7a9e2",5,-1,1,-1,FALSE,2753,"win",0.2,67,2,-0.285714285714286,0.111111111111111,0.428571428571429,23.7142857142857,0.755555555555555,32.2857142857143,0.727564102564103,16,2,0.0769230769230769,0.272727272727273,TRUE,TRUE,-5,-2,FALSE,TRUE,TRUE
"1688",67,"5c747244f33ac60001b7a9e2",4,-1,1,1,FALSE,3181,"win",0.4,68,3,-0.428571428571429,0,0.571428571428572,23.2857142857143,0.742222222222222,32.7142857142857,0.737179487179487,17,3,0,0.363636363636364,FALSE,FALSE,-4,-3,FALSE,FALSE,FALSE
"1689",68,"5c747244f33ac60001b7a9e2",5,1,1,-1,TRUE,3374,"tie",0.4,69,2,0.714285714285714,0.888888888888889,0.857142857142857,24,0.764444444444444,33.4285714285714,0.753205128205128,52,1,0.307692307692308,0.181818181818182,FALSE,TRUE,5,1,TRUE,TRUE,TRUE
"1690",69,"5c747244f33ac60001b7a9e2",4,-1,1,-1,FALSE,2469,"win",0.2,70,3,-0.428571428571429,0,0.571428571428572,23.5714285714286,0.751111111111111,33.8571428571429,0.762820512820513,18,1,0.153846153846154,0.181818181818182,TRUE,TRUE,-4,-1,FALSE,TRUE,TRUE
"1691",70,"5c747244f33ac60001b7a9e2",5,1,1,-1,TRUE,3152,"tie",0.4,71,2,0.714285714285714,0.888888888888889,0.857142857142857,24.2857142857143,0.773333333333333,34.5714285714286,0.778846153846154,53,1,0.307692307692308,0.181818181818182,FALSE,TRUE,5,1,TRUE,TRUE,TRUE
"1692",71,"5c747244f33ac60001b7a9e2",3,1,1,1,FALSE,2676,"tie",0.2,72,4,0.428571428571429,0.666666666666667,0.571428571428572,24.7142857142857,0.786666666666667,35,0.788461538461539,54,2,0.384615384615385,0.272727272727273,TRUE,FALSE,3,2,FALSE,FALSE,FALSE
"1693",72,"5c747244f33ac60001b7a9e2",1,1,1,1,FALSE,2169,"tie",0.2,73,6,0.142857142857143,0.444444444444444,0.285714285714286,24.8571428571429,0.791111111111111,35.1428571428572,0.791666666666667,55,3,0.461538461538462,0.363636363636364,TRUE,FALSE,1,3,FALSE,FALSE,FALSE
"1694",73,"5c747244f33ac60001b7a9e2",2,1,1,1,TRUE,2223,"tie",0.2,74,5,0.285714285714286,0.555555555555556,0.428571428571429,25.1428571428572,0.8,35.4285714285714,0.798076923076923,56,4,0.538461538461538,0.454545454545455,TRUE,FALSE,2,4,TRUE,FALSE,FALSE
"1695",74,"5c747244f33ac60001b7a9e2",6,1,1,-1,TRUE,2295,"tie",0.8,75,1,0.857142857142857,1,1,26,0.826666666666666,36.2857142857143,0.817307692307692,57,5,0.615384615384615,0.545454545454545,FALSE,TRUE,6,5,TRUE,TRUE,TRUE
"1696",75,"5c747244f33ac60001b7a9e2",4,-1,1,1,TRUE,2295,"win",0.8,76,3,-0.428571428571429,0,0.571428571428572,25.5714285714286,0.813333333333333,36.7142857142857,0.826923076923077,19,1,0.153846153846154,0.181818181818182,FALSE,FALSE,-4,-1,TRUE,FALSE,FALSE
"1697",76,"5c747244f33ac60001b7a9e2",5,-1,1,-1,TRUE,2105,"win",0.2,77,2,-0.285714285714286,0.111111111111111,0.428571428571429,25.2857142857143,0.804444444444444,37,0.833333333333333,20,2,0.0769230769230769,0.272727272727273,TRUE,TRUE,-5,-2,TRUE,TRUE,TRUE
"1698",77,"5c747244f33ac60001b7a9e2",5,1,1,-1,FALSE,2588,"tie",0.4,78,2,0.714285714285714,0.888888888888889,0.857142857142857,26,0.826666666666667,37.7142857142857,0.849358974358975,58,1,0.307692307692308,0.181818181818182,FALSE,TRUE,5,1,FALSE,TRUE,TRUE
"1699",78,"5c747244f33ac60001b7a9e2",6,1,1,-1,TRUE,2545,"tie",0.4,79,1,0.857142857142857,1,1,26.8571428571429,0.853333333333333,38.5714285714286,0.868589743589744,59,2,0.384615384615385,0.272727272727273,FALSE,TRUE,6,2,TRUE,TRUE,TRUE
"1700",79,"5c747244f33ac60001b7a9e2",6,-1,1,-1,FALSE,2305,"win",0.2,80,1,-0.142857142857143,0.222222222222222,0.285714285714286,26.7142857142857,0.848888888888889,38.7142857142857,0.871794871794872,21,1,0.153846153846154,0.181818181818182,TRUE,TRUE,-6,-1,FALSE,TRUE,TRUE
"1701",80,"5c747244f33ac60001b7a9e2",3,1,1,-1,FALSE,2435,"tie",0.4,81,4,0.428571428571429,0.666666666666667,0.571428571428572,27.1428571428572,0.862222222222222,39.1428571428572,0.881410256410257,60,1,0.307692307692308,0.181818181818182,FALSE,TRUE,3,1,FALSE,TRUE,TRUE
"1702",81,"5c747244f33ac60001b7a9e2",6,1,1,-1,TRUE,3252,"tie",0.4,82,1,0.857142857142857,1,1,28,0.888888888888889,40,0.900641025641026,61,2,0.384615384615385,0.272727272727273,FALSE,TRUE,6,2,TRUE,TRUE,TRUE
"1703",82,"5c747244f33ac60001b7a9e2",4,1,1,-1,TRUE,2465,"tie",0.8,83,3,0.571428571428571,0.777777777777778,0.714285714285714,28.5714285714286,0.906666666666667,40.5714285714286,0.913461538461539,62,3,0.461538461538462,0.363636363636364,FALSE,TRUE,4,3,TRUE,TRUE,TRUE
"1704",83,"5c747244f33ac60001b7a9e2",5,-1,1,-1,FALSE,3047,"win",0.2,84,2,-0.285714285714286,0.111111111111111,0.428571428571429,28.2857142857143,0.897777777777778,40.8571428571429,0.919871794871795,22,1,0.153846153846154,0.181818181818182,TRUE,TRUE,-5,-1,FALSE,TRUE,TRUE
"1705",84,"5c747244f33ac60001b7a9e2",4,1,1,-1,FALSE,2813,"tie",0.4,85,3,0.571428571428571,0.777777777777778,0.714285714285714,28.8571428571429,0.915555555555555,41.4285714285714,0.932692307692308,63,1,0.307692307692308,0.181818181818182,FALSE,TRUE,4,1,FALSE,TRUE,TRUE
"1706",85,"5c747244f33ac60001b7a9e2",6,1,1,-1,TRUE,3994,"tie",0.2,86,1,0.857142857142857,1,1,29.7142857142857,0.942222222222222,42.2857142857143,0.951923076923077,64,2,0.384615384615385,0.272727272727273,FALSE,TRUE,6,2,TRUE,TRUE,TRUE
"1707",86,"5c747244f33ac60001b7a9e2",4,1,1,-1,TRUE,2884,"tie",0.6,87,3,0.571428571428571,0.777777777777778,0.714285714285714,30.2857142857143,0.96,42.8571428571429,0.96474358974359,65,3,0.461538461538462,0.363636363636364,FALSE,TRUE,4,3,TRUE,TRUE,TRUE
"1708",87,"5c747244f33ac60001b7a9e2",5,1,1,-1,TRUE,2825,"tie",0.4,88,2,0.714285714285714,0.888888888888889,0.857142857142857,31,0.982222222222222,43.5714285714286,0.980769230769231,66,4,0.538461538461538,0.454545454545455,FALSE,TRUE,5,4,TRUE,TRUE,TRUE
"1709",88,"5c747244f33ac60001b7a9e2",6,-1,1,-1,FALSE,5704,"win",0.6,89,1,-0.142857142857143,0.222222222222222,0.285714285714286,30.8571428571429,0.977777777777778,43.7142857142857,0.983974358974359,23,1,0.153846153846154,0.181818181818182,TRUE,TRUE,-6,-1,FALSE,TRUE,TRUE
"1710",89,"5c747244f33ac60001b7a9e2",5,1,1,-1,TRUE,2574,"tie",0.8,90,2,0.714285714285714,0.888888888888889,0.857142857142857,31.5714285714286,1,44.4285714285714,1,67,1,0.307692307692308,0.181818181818182,FALSE,TRUE,5,1,TRUE,TRUE,TRUE
"1711",0,"5c9034a2eedbd9001573ca14",6,-1,-1,-1,FALSE,6810,"tie",0,1,1,-0.142857142857143,0.416666666666667,0.285714285714286,-0.142857142857143,0.0561224489795918,0.142857142857143,0.00647249190938512,1,1,0.125,0.142857142857143,TRUE,FALSE,-6,-1,FALSE,FALSE,TRUE
"1712",1,"5c9034a2eedbd9001573ca14",6,-1,-1,-1,FALSE,4805,"tie",0.2,2,1,-0.142857142857143,0.416666666666667,0.285714285714286,-0.285714285714286,0.0510204081632653,0.285714285714286,0.00970873786407768,2,2,0.0625,0.214285714285714,TRUE,FALSE,-6,-2,FALSE,FALSE,TRUE
"1713",2,"5c9034a2eedbd9001573ca14",2,1,-1,-1,FALSE,4881,"loss",0.6,3,5,0.285714285714286,0.666666666666667,0.428571428571429,-1.11022302462516e-16,0.0612244897959184,0.571428571428572,0.0161812297734628,1,1,0.25,0.142857142857143,FALSE,FALSE,2,1,FALSE,FALSE,TRUE
"1714",3,"5c9034a2eedbd9001573ca14",1,-1,1,1,TRUE,4664,"win",0,4,6,-0.857142857142857,0,1,-0.857142857142857,0.0306122448979592,1.42857142857143,0.0355987055016181,3,1,0.125,0.142857142857143,FALSE,FALSE,-1,-1,TRUE,FALSE,FALSE
"1715",4,"5c9034a2eedbd9001573ca14",1,-1,1,1,TRUE,4316,"win",0,5,6,-0.857142857142857,0,1,-1.71428571428571,0,2.28571428571429,0.0550161812297735,4,2,0.0625,0.214285714285714,FALSE,FALSE,-1,-2,TRUE,FALSE,FALSE
"1716",5,"5c9034a2eedbd9001573ca14",5,1,-1,-1,TRUE,4464,"loss",0.4,6,2,0.714285714285714,0.916666666666667,0.857142857142857,-1,0.0255102040816327,3,0.0711974110032363,2,1,0.25,0.142857142857143,FALSE,FALSE,5,1,TRUE,FALSE,TRUE
"1717",6,"5c9034a2eedbd9001573ca14",1,1,1,1,FALSE,4306,"tie",0.2,7,6,0.142857142857143,0.583333333333333,0.285714285714286,-0.857142857142857,0.0306122448979592,3.14285714285714,0.0744336569579288,3,2,0.3125,0.214285714285714,TRUE,FALSE,1,2,FALSE,FALSE,FALSE
"1718",7,"5c9034a2eedbd9001573ca14",6,-1,-1,-1,TRUE,3696,"tie",0.2,8,1,-0.142857142857143,0.416666666666667,0.285714285714286,-1,0.0255102040816327,3.28571428571429,0.0776699029126214,5,1,0.125,0.142857142857143,TRUE,FALSE,-6,-1,TRUE,FALSE,TRUE
"1719",8,"5c9034a2eedbd9001573ca14",2,1,1,1,TRUE,3764,"tie",0.2,9,5,0.285714285714286,0.666666666666667,0.428571428571429,-0.714285714285714,0.0357142857142857,3.57142857142857,0.0841423948220065,4,1,0.25,0.142857142857143,TRUE,FALSE,2,1,TRUE,FALSE,FALSE
"1720",9,"5c9034a2eedbd9001573ca14",2,1,-1,-1,FALSE,6169,"loss",0.4,10,5,0.285714285714286,0.666666666666667,0.428571428571429,-0.428571428571429,0.0459183673469388,3.85714285714286,0.0906148867313916,5,2,0.3125,0.214285714285714,FALSE,FALSE,2,2,FALSE,FALSE,TRUE
"1721",10,"5c9034a2eedbd9001573ca14",2,1,1,1,FALSE,6109,"tie",0.4,11,5,0.285714285714286,0.666666666666667,0.428571428571429,-0.142857142857143,0.0561224489795918,4.14285714285714,0.0970873786407767,6,3,0.375,0.285714285714286,TRUE,FALSE,2,3,FALSE,FALSE,FALSE
"1722",11,"5c9034a2eedbd9001573ca14",5,1,-1,-1,TRUE,5288,"loss",0.6,12,2,0.714285714285714,0.916666666666667,0.857142857142857,0.571428571428571,0.0816326530612245,4.85714285714286,0.11326860841424,7,4,0.4375,0.357142857142857,FALSE,FALSE,5,4,TRUE,FALSE,TRUE
"1723",12,"5c9034a2eedbd9001573ca14",2,1,1,1,FALSE,3647,"tie",0.4,13,5,0.285714285714286,0.666666666666667,0.428571428571429,0.857142857142857,0.0918367346938775,5.14285714285714,0.119741100323625,8,5,0.5,0.428571428571429,TRUE,FALSE,2,5,FALSE,FALSE,FALSE
"1724",13,"5c9034a2eedbd9001573ca14",3,1,1,1,TRUE,5218,"tie",0.4,14,4,0.428571428571429,0.75,0.571428571428572,1.28571428571429,0.107142857142857,5.57142857142857,0.129449838187702,9,6,0.5625,0.5,TRUE,FALSE,3,6,TRUE,FALSE,FALSE
"1725",14,"5c9034a2eedbd9001573ca14",6,1,-1,-1,TRUE,4981,"loss",0.8,15,1,0.857142857142857,1,1,2.14285714285714,0.137755102040816,6.42857142857143,0.148867313915858,10,7,0.625,0.571428571428571,FALSE,FALSE,6,7,TRUE,FALSE,TRUE
"1726",15,"5c9034a2eedbd9001573ca14",5,1,-1,-1,TRUE,7530,"loss",0.8,16,2,0.714285714285714,0.916666666666667,0.857142857142857,2.85714285714286,0.163265306122449,7.14285714285714,0.16504854368932,11,8,0.6875,0.642857142857143,FALSE,FALSE,5,8,TRUE,FALSE,TRUE
"1727",16,"5c9034a2eedbd9001573ca14",2,1,-1,-1,TRUE,4171,"loss",0.8,17,5,0.285714285714286,0.666666666666667,0.428571428571429,3.14285714285714,0.173469387755102,7.42857142857143,0.171521035598706,12,9,0.75,0.714285714285714,FALSE,FALSE,2,9,TRUE,FALSE,TRUE
"1728",17,"5c9034a2eedbd9001573ca14",2,1,1,-1,TRUE,4576,"tie",0.6,18,5,0.285714285714286,0.666666666666667,0.428571428571429,3.42857142857143,0.183673469387755,7.71428571428571,0.177993527508091,13,10,0.8125,0.785714285714286,FALSE,TRUE,2,10,TRUE,TRUE,TRUE
"1729",18,"5c9034a2eedbd9001573ca14",1,1,1,1,FALSE,4342,"tie",0.4,19,6,0.142857142857143,0.583333333333333,0.285714285714286,3.57142857142857,0.188775510204082,7.85714285714286,0.181229773462783,14,11,0.875,0.857142857142857,TRUE,FALSE,1,11,FALSE,FALSE,FALSE
"1730",19,"5c9034a2eedbd9001573ca14",4,1,1,-1,TRUE,4590,"tie",0.6,20,3,0.571428571428571,0.833333333333333,0.714285714285714,4.14285714285714,0.209183673469388,8.42857142857143,0.194174757281553,15,12,0.9375,0.928571428571429,FALSE,TRUE,4,12,TRUE,TRUE,TRUE
